GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,OvUn25
20/08/2022TorinoLazio,Torino,Lazio,20/08/2022,1.87,1.95,2.38,2.99,1.0,10,7,2,2,1,1,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0833333333333335,2.0,2.0,1.0,1.0,1087.4942492838782,1170.4035608907318,0.4814305518792751,0.9124210502875597,1.3367090362552416,0
20/08/2022UdineseSalernitana,Udinese,Salernitana,20/08/2022,1.78,2.06,4.63,1.75,1.0,18,16,2,0,4,1,2.0,0.0,4.0,1.0,2.0,0.0,4.0,1.0,2.5,2.0,0.0,1.0,0.0,1047.8508405084367,960.998282944288,0.7115483526236106,1.2762217702226037,1.009985303263805,0
20/08/2022InterSpezia,Inter,Spezia,20/08/2022,1.33,3.34,15.8,1.17,1.0,6,9,2,1,1,0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.75,2.0,1.0,1.0,0.0,1314.390264240498,970.8685859514376,0.9153221582602652,1.1485849634353311,1.0641396372477419,1
20/08/2022SassuoloLecce,Sassuolo,Lecce,20/08/2022,1.63,2.29,4.24,1.79,1.0,19,14,0,1,3,2,0.0,1.0,3.0,2.0,0.0,1.0,3.0,2.0,5.0,0.0,1.0,1.0,1.0,1064.9876852518346,914.7991705806318,0.7803156851192818,1.2951683947187616,1.3226174064914002,0
21/08/2022EmpoliFiorentina,Empoli,Fiorentina,21/08/2022,1.66,2.23,1.94,3.73,1.0,16,8,0,3,1,2,0.0,3.0,1.0,2.0,0.0,3.0,1.0,2.0,2.6666666666666665,0.0,3.0,0.0,1.0,970.8684578794987,1118.337084895631,0.39032524713760613,1.1090069156518747,1.0946134502498912,0
21/08/2022NapoliMonza,Napoli,Monza,21/08/2022,1.52,2.55,8.49,1.35,1.0,5,17,5,1,2,2,5.0,1.0,2.0,2.0,5.0,1.0,2.0,2.0,0.0,5.0,1.0,1.0,1.0,1258.574651602143,979.8469501223615,0.881575812828559,1.187244339143671,1.0168683627425334,1
21/08/2022AtalantaMilan,Atalanta,Milan,21/08/2022,1.74,2.11,2.5,2.79,1.0,6,7,2,4,0,2,2.0,4.0,0.0,2.0,2.0,4.0,0.0,2.0,2.75,2.0,4.0,0.0,1.0,1100.0837603152722,1317.0538652217383,0.30026675274332115,1.1544509115360857,0.9461369624080571,0
21/08/2022BolognaVerona,Bologna,Verona,21/08/2022,1.82,2.01,3.3,2.2,1.0,14,20,1,2,2,5,1.0,2.0,2.0,5.0,1.0,2.0,2.0,5.0,2.5,1.0,2.0,1.0,1.0,1012.9048024145945,1058.9413606327626,0.5344315830922184,0.9443237480409756,1.1983237138655687,0
22/08/2022RomaCremonese,Roma,Cremonese,22/08/2022,1.63,2.29,13.06,1.24,1.0,9,17,1,2,0,3,1.0,2.0,0.0,3.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,1161.301448802302,989.4244208644617,0.8009681142674056,0.9405911916885022,1.045514493571479,0
22/08/2022SampdoriaJuventus,Sampdoria,Juventus,22/08/2022,1.85,1.96,1.61,5.74,1.0,19,8,0,3,2,0,0.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,3.1666666666666665,0.0,3.0,0.0,1.0,948.8779821832591,1199.6511118433637,0.26103158125702064,1.0082321266224399,0.9820053189240892,0
